employee_number,eeceeid,eeccoid,first_name,preferred_first_name,last_name,email_address,date_of_birth,original_hire_date,seniority_date,retirement_date,job_code,job_title,job_family_code,employee_type_code,employment_status_code,employment_status,company_code,location_code,org_level_1_code,supervisor_employee_number,supervisor_name,supervisor_email,primary_key,secondary_key,scheduled_fte,termination_date
101365,EE101365,CO002,Shirley,Shirley,Zhang,shirley.zhang@westmarkmanufacturing.com,1977-11-02,2021-02-26,2021-02-26,,01ADM1,Administrative Assistant,ADMIN,RFT,T,Terminated,WSTMF,105,220,102443,"Turner, Jeffrey",jeffrey.turner@prairieresources.ca,101365_WSTMF,EE101365_CO002,1.0,2025-05-11
101366,EE101366,CO001,Robert,Robert,Price,robert.price@northernpipeline.com,1990-04-10,2021-02-26,2021-02-26,,65TEC1,Field Technician,TECH,TAW,A,Active,NRTHP,122,30,101967,"Thomas, Shirley",shirley.thomas@prairieresources.ca,101366_NRTHP,EE101366_CO001,1.0,
101367,EE101367,CO002,Rebecca,Rebecca,Rogers,rebecca.rogers@westmarkmanufacturing.com,1989-04-22,2021-02-26,2021-02-26,,20ENG3,Senior Engineer,ENGR,RFT,T,Terminated,WSTMF,113,180,,,,101367_WSTMF,EE101367_CO002,1.0,2024-04-18
101368,EE101368,CO001,Donald,Donald,Price,donald.price@northernpipeline.com,1998-07-10,2021-02-26,2021-02-26,,95LEG3,Legal Counsel,LEGAL,RFT,A,Active,NRTHP,124,70,102457,"Ross, Pamela",pamela.ross@westmarkmanufacturing.com,101368_NRTHP,EE101368_CO001,1.0,
101369,EE101369,CO001,Kevin,Kevin,Thomas,kevin.thomas@northernpipeline.com,1993-10-19,2021-02-26,2021-02-26,,77ANL1,Data Analyst,ANLYT,RFT,T,Terminated,NRTHP,124,120,101806,"Campbell, Edward",edward.campbell@alpineconstruction.com,101369_NRTHP,EE101369_CO001,1.0,2022-11-24
101370,EE101370,CO002,Samantha,Samantha,Nilsson,samantha.nilsson@westmarkmanufacturing.com,1998-01-22,2021-03-02,2021-03-02,,39IT6,Director of IT,IT,RFT,A,Active,WSTMF,122,70,,,,101370_WSTMF,EE101370_CO002,1.0,
101371,EE101371,CO001,Sakura,Sakura,Chen,sakura.chen@northernpipeline.com,1991-03-09,2021-03-05,2021-03-05,,06ACC1,Accounts Receivable Clerk,ACCTG,RFT,A,Active,NRTHP,121,120,101473,"Mueller, Giovanni",giovanni.mueller@northernpipeline.com,101371_NRTHP,EE101371_CO001,1.0,
101372,EE101372,CO004,Anna,Anna,Ward,anna.ward@alpineconstruction.com,1971-09-10,2021-03-05,2021-03-05,,48OPS1,Operations Assistant,OPS,RFT,A,Active,ALPNC,102,90,102610,"Stewart, Christine",christine.stewart@westmarkmanufacturing.com,101372_ALPNC,EE101372_CO004,1.0,
101373,EE101373,CO002,Jessica,Jessica,Yamamoto,jessica.yamamoto@westmarkmanufacturing.com,2002-09-16,2021-03-08,2021-03-08,,61WHS2,Warehouse Clerk,WHSE,RFT,A,Active,WSTMF,106,220,,,,101373_WSTMF,EE101373_CO002,1.0,
101374,EE101374,CO001,Paul,Paul,Cox,paul.cox@northernpipeline.com,2002-07-20,2021-03-08,2021-03-08,,56TRD2,Journeyman Technician,TRD,RFT,T,Terminated,NRTHP,112,200,,,,101374_NRTHP,EE101374_CO001,1.0,2021-11-24
101375,EE101375,CO003,Alexander,Alexander,Phillips,alexander.phillips@prairieresources.ca,1974-08-24,2021-03-11,2021-03-11,,85SUP5,Regional Supervisor,SUPV,RFT,A,Active,PRMRE,117,200,,,,101375_PRMRE,EE101375_CO003,1.0,
101376,EE101376,CO001,Kenneth,Kenneth,Schulz,kenneth.schulz@northernpipeline.com,1991-09-17,2021-03-11,2021-03-11,,02ADM2,Administrative Coordinator,ADMIN,RFT,T,Terminated,NRTHP,113,10,,,,101376_NRTHP,EE101376_CO001,1.0,2022-04-25
101377,EE101377,CO002,Jennifer,Jennifer,Larsson,jennifer.larsson@westmarkmanufacturing.com,1995-03-30,2021-03-11,2021-03-11,,02ADM2,Administrative Coordinator,ADMIN,RFT,T,Terminated,WSTMF,115,170,102467,"Hill, Lars",lars.hill@westmarkmanufacturing.com,101377_WSTMF,EE101377_CO002,1.0,2024-12-20
101378,EE101378,CO004,Robert,Robert,Olsson,robert.olsson@alpineconstruction.com,1978-11-01,2021-03-12,2021-03-12,,37IT4,Technical Lead,IT,RFT,A,Active,ALPNC,114,60,,,,101378_ALPNC,EE101378_CO004,1.0,
101379,EE101379,CO001,Sofia,Sofia,Wang,sofia.wang@northernpipeline.com,1996-02-02,2021-03-12,2021-03-12,,06ACC1,Accounts Receivable Clerk,ACCTG,CON,T,Terminated,NRTHP,124,40,,,,101379_NRTHP,EE101379_CO001,1.0,2025-07-22
101380,EE101380,CO004,Rebecca,Rebecca,Anderson,rebecca.anderson@alpineconstruction.com,1970-10-19,2021-03-12,2021-03-12,,65TEC1,Field Technician,TECH,RFT,A,Active,ALPNC,104,30,102699,"Ramos, Rachel",rachel.ramos@westmarkmanufacturing.com,101380_ALPNC,EE101380_CO004,1.0,
101381,EE101381,CO002,Brenda,Brenda,Schulz,brenda.schulz@westmarkmanufacturing.com,1982-12-23,2021-03-12,2021-03-12,,07ACC2,Accountant,ACCTG,RFT,T,Terminated,WSTMF,105,30,101914,"Rodriguez, Carlos",carlos.rodriguez@prairieresources.ca,101381_WSTMF,EE101381_CO002,1.0,2021-05-22
101382,EE101382,CO001,Nicole,Nicole,Martinez,nicole.martinez@northernpipeline.com,1993-12-28,2021-03-12,2021-03-12,,48OPS1,Operations Assistant,OPS,RPT,A,Active,NRTHP,118,70,,,,101382_NRTHP,EE101382_CO001,0.78,
101383,EE101383,CO002,Samuel,Samuel,Evans,samuel.evans@westmarkmanufacturing.com,1967-04-17,2021-03-12,2021-03-12,,06ACC1,Accounts Receivable Clerk,ACCTG,RFT,T,Terminated,WSTMF,106,110,,,,101383_WSTMF,EE101383_CO002,1.0,2021-11-07
101384,EE101384,CO003,Zara,Zara,Walker,zara.walker@prairieresources.ca,1995-12-22,2021-03-15,2021-03-15,,20ENG3,Senior Engineer,ENGR,RFT,A,Active,PRMRE,123,50,100075,"Gray, Catherine",catherine.gray@northernpipeline.com,101384_PRMRE,EE101384_CO003,1.0,
101385,EE101385,CO004,John,John,Ramos,john.ramos@alpineconstruction.com,1981-04-06,2021-03-15,2021-03-15,,13CSR1,Customer Service Representative,CSR,CON,T,Terminated,ALPNC,111,110,100019,"Wright, Kenji",kenji.wright@northernpipeline.com,101385_ALPNC,EE101385_CO004,1.0,2021-05-19
101386,EE101386,CO001,Carol,Carol,Johnson,carol.johnson@northernpipeline.com,1986-07-31,2021-03-16,2021-03-16,,66TEC2,Service Technician,TECH,RFT,T,Terminated,NRTHP,114,180,102185,"Mueller, Jonathan",jonathan.mueller@northernpipeline.com,101386_NRTHP,EE101386_CO001,1.0,2023-12-03
101387,EE101387,CO003,Yuki,Yuki,Cooper,yuki.cooper@prairieresources.ca,1975-09-30,2021-03-16,2021-03-16,,19ENG2,Engineer,ENGR,RFT,A,Active,PRMRE,123,20,,,,101387_PRMRE,EE101387_CO003,1.0,
101388,EE101388,CO003,Elizabeth,Elizabeth,Thompson,elizabeth.thompson@prairieresources.ca,1973-12-31,2021-03-16,2021-03-16,,71MKT2,Marketing Specialist,MKTG,RFT,T,Terminated,PRMRE,102,170,101871,"Martin, George",george.martin@alpineconstruction.com,101388_PRMRE,EE101388_CO003,1.0,2021-04-12
101389,EE101389,CO004,Jacob,Jacob,Stewart,jacob.stewart@alpineconstruction.com,1988-07-09,2021-03-18,2021-03-18,,96LEG4,Senior Legal Counsel,LEGAL,RFT,A,Active,ALPNC,100,30,,,,101389_ALPNC,EE101389_CO004,1.0,
101390,EE101390,CO001,Kenneth,Kenneth,Harris,kenneth.harris@northernpipeline.com,1996-08-11,2021-03-18,2021-03-18,,45SAL5,Sales Manager,SALES,CON,A,Active,NRTHP,111,190,,,,101390_NRTHP,EE101390_CO001,1.0,
101391,EE101391,CO003,Karen,Karen,Lopez,karen.lopez@prairieresources.ca,1984-11-02,2021-03-18,2021-03-18,,72MKT3,Senior Marketing Specialist,MKTG,RFT,T,Terminated,PRMRE,116,130,100069,"Jones, John",john.jones@alpineconstruction.com,101391_PRMRE,EE101391_CO003,1.0,2021-12-14
101392,EE101392,CO003,Daniel,Daniel,Sanchez,daniel.sanchez@prairieresources.ca,1996-02-17,2021-03-19,2021-03-19,,25HR1,HR Coordinator,HR,RFT,T,Terminated,PRMRE,117,30,102438,"Kumar, Dorothy",dorothy.kumar@northernpipeline.com,101392_PRMRE,EE101392_CO003,1.0,2022-11-12
101393,EE101393,CO002,Adam,Adam,Wong,adam.wong@westmarkmanufacturing.com,1968-05-21,2021-03-19,2021-03-19,,26HR2,HR Generalist,HR,RFT,T,Terminated,WSTMF,104,220,,,,101393_WSTMF,EE101393_CO002,1.0,2021-06-26
101394,EE101394,CO004,Ashley,Ashley,Lopez,ashley.lopez@alpineconstruction.com,1987-10-15,2021-03-19,2021-03-19,,48OPS1,Operations Assistant,OPS,RFT,A,Active,ALPNC,116,210,101706,"Fischer, Jessica",jessica.fischer@northernpipeline.com,101394_ALPNC,EE101394_CO004,1.0,
101395,EE101395,CO002,Virginia,Virginia,Smith,virginia.smith@westmarkmanufacturing.com,1992-04-26,2021-03-22,2021-03-22,,01ADM1,Administrative Assistant,ADMIN,CON,T,Terminated,WSTMF,100,80,100205,"Andersson, Adam",adam.andersson@alpineconstruction.com,101395_WSTMF,EE101395_CO002,1.0,2021-04-12
101396,EE101396,CO001,Dmitri,Dmitri,Bailey,dmitri.bailey@northernpipeline.com,1987-08-06,2021-03-22,2021-03-22,,25HR1,HR Coordinator,HR,RFT,A,Active,NRTHP,104,140,100905,"Taylor, Christopher",christopher.taylor@alpineconstruction.com,101396_NRTHP,EE101396_CO001,1.0,
101397,EE101397,CO003,Janet,Janet,Alvarez,janet.alvarez@prairieresources.ca,2002-11-30,2021-03-23,2021-03-23,,23ENG6,Director of Engineering,ENGR,RPT,A,Active,PRMRE,124,30,,,,101397_PRMRE,EE101397_CO003,0.69,
101398,EE101398,CO003,Michael,Michael,Wood,michael.wood@prairieresources.ca,1998-04-12,2021-03-23,2021-03-23,,55TRD1,Apprentice Technician,TRD,RFT,A,Active,PRMRE,124,190,,,,101398_PRMRE,EE101398_CO003,1.0,
101399,EE101399,CO001,Richard,Richard,Allen,richard.allen@northernpipeline.com,1976-09-06,2021-03-24,2021-03-24,,07ACC2,Accountant,ACCTG,TFT,T,Terminated,NRTHP,114,60,101378,"Olsson, Robert",robert.olsson@alpineconstruction.com,101399_NRTHP,EE101399_CO001,1.0,2021-10-12
101400,EE101400,CO002,Ingrid,Ingrid,Diaz,ingrid.diaz@westmarkmanufacturing.com,1996-03-27,2021-03-25,2021-03-25,,46SAL6,Director of Sales,SALES,RFT,T,Terminated,WSTMF,118,10,,,,101400_WSTMF,EE101400_CO002,1.0,2023-04-08
101401,EE101401,CO003,Daniel,Daniel,Allen,daniel.allen@prairieresources.ca,2000-03-26,2021-03-25,2021-03-25,,62WHS3,Senior Warehouse Clerk,WHSE,CON,A,Active,PRMRE,100,210,,,,101401_PRMRE,EE101401_CO003,1.0,
101402,EE101402,CO004,Sarah,Sarah,Martinez,sarah.martinez@alpineconstruction.com,1983-06-29,2021-03-26,2021-03-26,,32IT1,IT Support Technician,IT,RFT,A,Active,ALPNC,115,180,100860,"Morgan, Nicole",nicole.morgan@prairieresources.ca,101402_ALPNC,EE101402_CO004,1.0,
101403,EE101403,CO002,Pierre,Pierre,Ramirez,pierre.ramirez@westmarkmanufacturing.com,1977-07-03,2021-03-26,2021-03-26,,34IT2,Software Developer,IT,RFT,T,Terminated,WSTMF,100,60,,,,101403_WSTMF,EE101403_CO002,1.0,2021-05-16
101404,EE101404,CO002,Diane,Diane,Wilson,diane.wilson@westmarkmanufacturing.com,1981-08-24,2021-03-26,2021-03-26,,17CSR5,Customer Service Manager,CSR,RFT,A,Active,WSTMF,105,90,,,,101404_WSTMF,EE101404_CO002,1.0,
101405,EE101405,CO003,Donna,Donna,Persson,donna.persson@prairieresources.ca,1979-05-29,2021-03-26,2021-03-26,,25HR1,HR Coordinator,HR,RFT,T,Terminated,PRMRE,102,230,102105,"Wang, Melissa",melissa.wang@prairieresources.ca,101405_PRMRE,EE101405_CO003,1.0,2023-10-18
101406,EE101406,CO002,Catherine,Catherine,Taylor,catherine.taylor@westmarkmanufacturing.com,1996-05-27,2021-03-26,2021-03-26,,34IT2,Software Developer,IT,RFT,A,Active,WSTMF,122,160,100003,"Liu, Barbara",barbara.liu@northernpipeline.com,101406_WSTMF,EE101406_CO002,1.0,
101407,EE101407,CO004,Pamela,Pamela,Jones,pamela.jones@alpineconstruction.com,2003-01-08,2021-03-26,2021-03-26,,06ACC1,Accounts Receivable Clerk,ACCTG,RFT,T,Terminated,ALPNC,119,180,100529,"Zhang, Christine",christine.zhang@northernpipeline.com,101407_ALPNC,EE101407_CO004,1.0,2025-10-01
101408,EE101408,CO004,Justin,Justin,Anderson,justin.anderson@alpineconstruction.com,1973-04-10,2021-03-26,2021-03-26,,56TRD2,Journeyman Technician,TRD,RFT,A,Active,ALPNC,115,80,101251,"Li, Matthew",matthew.li@westmarkmanufacturing.com,101408_ALPNC,EE101408_CO004,1.0,
101409,EE101409,CO002,Aisha,Aisha,Roberts,aisha.roberts@westmarkmanufacturing.com,1992-05-16,2021-04-01,2021-04-01,,05ACC1,Accounts Payable Clerk,ACCTG,RFT,T,Terminated,WSTMF,105,220,102443,"Turner, Jeffrey",jeffrey.turner@prairieresources.ca,101409_WSTMF,EE101409_CO002,1.0,2023-01-19
101410,EE101410,CO004,Astrid,Astrid,Patel,astrid.patel@alpineconstruction.com,1991-04-30,2021-04-02,2021-04-02,,49OPS2,Operations Coordinator,OPS,RFT,T,Terminated,ALPNC,100,90,100821,"Morales, Catherine",catherine.morales@alpineconstruction.com,101410_ALPNC,EE101410_CO004,1.0,2021-05-12
101411,EE101411,CO003,Shirley,Shirley,Smith,shirley.smith@prairieresources.ca,1975-07-16,2021-04-02,2021-04-02,,94LEG2,Paralegal,LEGAL,RFT,T,Terminated,PRMRE,116,40,,,,101411_PRMRE,EE101411_CO003,1.0,2021-06-14
101412,EE101412,CO004,Robert,Robert,Castillo,robert.castillo@alpineconstruction.com,1984-01-16,2021-04-02,2021-04-02,,66TEC2,Service Technician,TECH,CON,L,Leave of Absence,ALPNC,102,20,102972,"Ruiz, Maria",maria.ruiz@alpineconstruction.com,101412_ALPNC,EE101412_CO004,1.0,
101413,EE101413,CO002,Amy,Amy,Alvarez,amy.alvarez@westmarkmanufacturing.com,1984-06-17,2021-04-02,2021-04-02,,65TEC1,Field Technician,TECH,RFT,T,Terminated,WSTMF,104,70,100847,"Peterson, Daniel",daniel.peterson@alpineconstruction.com,101413_WSTMF,EE101413_CO002,1.0,2024-08-18
101414,EE101414,CO003,Ryan,Ryan,Mueller,ryan.mueller@prairieresources.ca,1967-11-15,2021-04-02,2021-04-02,,96LEG4,Senior Legal Counsel,LEGAL,RFT,T,Terminated,PRMRE,123,60,,,,101414_PRMRE,EE101414_CO003,1.0,2024-02-27
101415,EE101415,CO003,Henry,Henry,Nguyen,henry.nguyen@prairieresources.ca,1995-11-04,2021-04-05,2021-04-05,,18ENG1,Junior Engineer,ENGR,RPT,T,Terminated,PRMRE,122,240,102139,"Jackson, Amanda",amanda.jackson@westmarkmanufacturing.com,101415_PRMRE,EE101415_CO003,0.52,2021-11-18
101416,EE101416,CO002,Sarah,Sarah,Schmidt,sarah.schmidt@westmarkmanufacturing.com,1979-12-24,2021-04-05,2021-04-05,,21ENG4,Principal Engineer,ENGR,CON,T,Terminated,WSTMF,106,10,,,,101416_WSTMF,EE101416_CO002,1.0,2021-10-12
101417,EE101417,CO002,Lars,Lars,Torres,lars.torres@westmarkmanufacturing.com,1988-09-26,2021-04-05,2021-04-05,,89PRO2,Project Coordinator,PROJ,RPT,A,Active,WSTMF,122,20,102879,"Mueller, Dorothy",dorothy.mueller@northernpipeline.com,101417_WSTMF,EE101417_CO002,0.41,
101418,EE101418,CO004,Linda,Linda,Brown,linda.brown@alpineconstruction.com,1986-09-12,2021-04-05,2021-04-05,,42SAL2,Account Executive,SALES,RFT,A,Active,ALPNC,115,140,102983,"Baker, Adam",adam.baker@northernpipeline.com,101418_ALPNC,EE101418_CO004,1.0,
101419,EE101419,CO003,Mary,Mary,Morales,mary.morales@prairieresources.ca,1973-11-26,2021-04-09,2021-04-09,,72MKT3,Senior Marketing Specialist,MKTG,RPT,A,Active,PRMRE,105,80,,,,101419_PRMRE,EE101419_CO003,0.78,
101420,EE101420,CO003,Heather,Heather,Phillips,heather.phillips@prairieresources.ca,1984-03-28,2021-04-09,2021-04-09,,19ENG2,Engineer,ENGR,RFT,A,Active,PRMRE,122,170,100623,"Adams, Justin",justin.adams@westmarkmanufacturing.com,101420_PRMRE,EE101420_CO003,1.0,
101421,EE101421,CO001,Nicholas,Nicholas,Hall,nicholas.hall@northernpipeline.com,1983-11-14,2021-04-09,2021-04-09,,62WHS3,Senior Warehouse Clerk,WHSE,RFT,T,Terminated,NRTHP,115,240,102901,"Olsson, Charles",charles.olsson@westmarkmanufacturing.com,101421_NRTHP,EE101421_CO001,1.0,2025-09-13
101422,EE101422,CO001,Hans,Hans,James,hans.james@northernpipeline.com,1978-07-18,2021-04-09,2021-04-09,,72MKT3,Senior Marketing Specialist,MKTG,RFT,A,Active,NRTHP,104,120,,,,101422_NRTHP,EE101422_CO001,1.0,
101423,EE101423,CO002,Dorothy,Dorothy,Peterson,dorothy.peterson@westmarkmanufacturing.com,1992-12-25,2021-04-09,2021-04-09,,41SAL1,Sales Representative,SALES,RFT,A,Active,WSTMF,107,130,,,,101423_WSTMF,EE101423_CO002,1.0,
101424,EE101424,CO003,Joshua,Joshua,Schneider,joshua.schneider@prairieresources.ca,1997-10-07,2021-04-13,2021-04-13,,06ACC1,Accounts Receivable Clerk,ACCTG,CON,T,Terminated,PRMRE,118,70,,,,101424_PRMRE,EE101424_CO003,1.0,2024-10-15
101425,EE101425,CO004,Sarah,Sarah,Watson,sarah.watson@alpineconstruction.com,1999-09-17,2021-04-13,2021-04-13,,65TEC1,Field Technician,TECH,RFT,A,Active,ALPNC,124,190,,,,101425_ALPNC,EE101425_CO004,1.0,
101426,EE101426,CO004,Scott,Scott,Diaz,scott.diaz@alpineconstruction.com,2002-11-05,2021-04-14,2021-04-14,,25HR1,HR Coordinator,HR,RPT,A,Active,ALPNC,112,210,,,,101426_ALPNC,EE101426_CO004,0.54,
101427,EE101427,CO003,Wei,Wei,Tanaka,wei.tanaka@prairieresources.ca,1969-01-27,2021-04-15,2021-04-15,,81ANL5,Analytics Manager,ANLYT,RFT,A,Active,PRMRE,115,20,,,,101427_PRMRE,EE101427_CO003,1.0,
101428,EE101428,CO001,Pamela,Pamela,Lee,pamela.lee@northernpipeline.com,2000-07-21,2021-04-15,2021-04-15,,91PRO4,Senior Project Manager,PROJ,RFT,T,Terminated,NRTHP,100,30,,,,101428_NRTHP,EE101428_CO001,1.0,2021-10-31
101429,EE101429,CO002,Kathleen,Kathleen,Evans,kathleen.evans@westmarkmanufacturing.com,1991-08-14,2021-04-16,2021-04-16,,67TEC3,Senior Service Technician,TECH,RPT,A,Active,WSTMF,110,30,,,,101429_WSTMF,EE101429_CO002,0.41,
101430,EE101430,CO002,Henry,Henry,Ramirez,henry.ramirez@westmarkmanufacturing.com,1992-03-26,2021-04-16,2021-04-16,,89PRO2,Project Coordinator,PROJ,RFT,A,Active,WSTMF,104,130,100843,"Larsson, Joshua",joshua.larsson@westmarkmanufacturing.com,101430_WSTMF,EE101430_CO002,1.0,
101431,EE101431,CO002,Catherine,Catherine,Olsson,catherine.olsson@westmarkmanufacturing.com,1985-07-16,2021-04-16,2021-04-16,,55TRD1,Apprentice Technician,TRD,RFT,T,Terminated,WSTMF,106,160,,,,101431_WSTMF,EE101431_CO002,1.0,2024-01-15
101432,EE101432,CO001,Emma,Emma,Myers,emma.myers@northernpipeline.com,1980-08-21,2021-04-16,2021-04-16,,20ENG3,Senior Engineer,ENGR,RFT,A,Active,NRTHP,120,30,,,,101432_NRTHP,EE101432_CO001,1.0,
101433,EE101433,CO004,Benjamin,Benjamin,Persson,benjamin.persson@alpineconstruction.com,1980-05-20,2021-04-16,2021-04-16,,62WHS3,Senior Warehouse Clerk,WHSE,RFT,A,Active,ALPNC,116,140,,,,101433_ALPNC,EE101433_CO004,1.0,
101434,EE101434,CO002,Mark,Mark,Gonzalez,mark.gonzalez@westmarkmanufacturing.com,1994-12-13,2021-04-16,2021-04-16,,32IT1,IT Support Technician,IT,RPT,T,Terminated,WSTMF,100,90,100821,"Morales, Catherine",catherine.morales@alpineconstruction.com,101434_WSTMF,EE101434_CO002,0.41,2024-01-16
101435,EE101435,CO002,Mei,Mei,Thompson,mei.thompson@westmarkmanufacturing.com,1990-07-21,2021-04-16,2021-04-16,,77ANL1,Data Analyst,ANLYT,RFT,T,Terminated,WSTMF,104,50,102316,"Watson, Heather",heather.watson@westmarkmanufacturing.com,101435_WSTMF,EE101435_CO002,1.0,2022-12-18
101436,EE101436,CO002,Brenda,Brenda,Kim,brenda.kim@westmarkmanufacturing.com,1986-08-14,2021-04-19,2021-04-19,,90PRO3,Project Manager,PROJ,CON,T,Terminated,WSTMF,104,80,,,,101436_WSTMF,EE101436_CO002,1.0,2022-09-16
101437,EE101437,CO003,Susan,Susan,James,susan.james@prairieresources.ca,1991-08-31,2021-04-20,2021-04-20,,60WHS1,Warehouse Associate,WHSE,RFT,A,Active,PRMRE,118,170,,,,101437_PRMRE,EE101437_CO003,1.0,
101438,EE101438,CO001,Sarah,Sarah,Kumar,sarah.kumar@northernpipeline.com,1972-07-01,2021-04-21,2021-04-21,,02ADM2,Administrative Coordinator,ADMIN,RFT,T,Terminated,NRTHP,119,230,100659,"Walker, Benjamin",benjamin.walker@alpineconstruction.com,101438_NRTHP,EE101438_CO001,1.0,2022-09-05
101439,EE101439,CO002,Margaret,Margaret,Thomas,margaret.thomas@westmarkmanufacturing.com,1985-02-01,2021-04-21,2021-04-21,,29HR5,HR Manager,HR,RFT,T,Terminated,WSTMF,115,40,,,,101439_WSTMF,EE101439_CO002,1.0,2022-09-05
101440,EE101440,CO001,Henry,Henry,Ross,henry.ross@northernpipeline.com,1982-01-21,2021-04-21,2021-04-21,,01ADM1,Administrative Assistant,ADMIN,RFT,A,Active,NRTHP,122,230,101500,"Cox, Pamela",pamela.cox@prairieresources.ca,101440_NRTHP,EE101440_CO001,1.0,
101441,EE101441,CO004,Aaron,Aaron,Adams,aaron.adams@alpineconstruction.com,1983-04-18,2021-04-22,2021-04-22,,41SAL1,Sales Representative,SALES,RFT,A,Active,ALPNC,119,100,,,,101441_ALPNC,EE101441_CO004,1.0,
101442,EE101442,CO003,Maria,Maria,Kelly,maria.kelly@prairieresources.ca,1977-09-15,2021-04-23,2021-04-23,,66TEC2,Service Technician,TECH,CON,A,Active,PRMRE,117,110,,,,101442_PRMRE,EE101442_CO003,1.0,
101443,EE101443,CO004,Carol,Carol,Myers,carol.myers@alpineconstruction.com,1987-06-20,2021-04-23,2021-04-23,,07ACC2,Accountant,ACCTG,RFT,T,Terminated,ALPNC,100,40,102372,"Lopez, Jonathan",jonathan.lopez@alpineconstruction.com,101443_ALPNC,EE101443_CO004,1.0,2025-12-14
101444,EE101444,CO001,Heather,Heather,Peterson,heather.peterson@northernpipeline.com,2001-08-22,2021-04-23,2021-04-23,,57TRD3,Senior Technician,TRD,RPT,T,Terminated,NRTHP,120,250,,,,101444_NRTHP,EE101444_CO001,0.47,2021-05-13
101445,EE101445,CO001,Mohammed,Mohammed,Stewart,mohammed.stewart@northernpipeline.com,1985-10-28,2021-04-23,2021-04-23,,62WHS3,Senior Warehouse Clerk,WHSE,RFT,T,Terminated,NRTHP,114,250,,,,101445_NRTHP,EE101445_CO001,1.0,2022-08-14
101446,EE101446,CO002,Joseph,Joseph,Shah,joseph.shah@westmarkmanufacturing.com,1995-05-16,2021-04-26,2021-04-26,,05ACC1,Accounts Payable Clerk,ACCTG,RFT,T,Terminated,WSTMF,122,230,101500,"Cox, Pamela",pamela.cox@prairieresources.ca,101446_WSTMF,EE101446_CO002,1.0,2023-04-28
101447,EE101447,CO001,Eric,Eric,Zhang,eric.zhang@northernpipeline.com,1995-02-20,2021-04-28,2021-04-28,,32IT1,IT Support Technician,IT,RFT,T,Terminated,NRTHP,117,30,102438,"Kumar, Dorothy",dorothy.kumar@northernpipeline.com,101447_NRTHP,EE101447_CO001,1.0,2023-08-04
101448,EE101448,CO004,Kenneth,Kenneth,Chen,kenneth.chen@alpineconstruction.com,1983-09-07,2021-04-28,2021-04-28,,38IT5,IT Manager,IT,RFT,A,Active,ALPNC,111,40,,,,101448_ALPNC,EE101448_CO004,1.0,
101449,EE101449,CO002,Robert,Robert,Chavez,robert.chavez@westmarkmanufacturing.com,1977-04-08,2021-04-28,2021-04-28,,89PRO2,Project Coordinator,PROJ,RFT,A,Active,WSTMF,111,120,101780,"Schulz, Cynthia",cynthia.schulz@westmarkmanufacturing.com,101449_WSTMF,EE101449_CO002,1.0,
101450,EE101450,CO003,Sandra,Sandra,Wang,sandra.wang@prairieresources.ca,1988-11-25,2021-04-28,2021-04-28,,72MKT3,Senior Marketing Specialist,MKTG,RPT,T,Terminated,PRMRE,121,10,,,,101450_PRMRE,EE101450_CO003,0.58,2021-09-03
101451,EE101451,CO002,Nicholas,Nicholas,Myers,nicholas.myers@westmarkmanufacturing.com,1985-08-25,2021-04-28,2021-04-28,,95LEG3,Legal Counsel,LEGAL,TAW,T,Terminated,WSTMF,100,50,101996,"Scott, Ashley",ashley.scott@prairieresources.ca,101451_WSTMF,EE101451_CO002,1.0,2023-03-05
101452,EE101452,CO003,Sofia,Sofia,Campbell,sofia.campbell@prairieresources.ca,1972-01-01,2021-04-28,2021-04-28,,18ENG1,Junior Engineer,ENGR,RPT,A,Active,PRMRE,123,150,101602,"Gray, Shirley",shirley.gray@northernpipeline.com,101452_PRMRE,EE101452_CO003,0.52,
101453,EE101453,CO004,Andrew,Andrew,Flores,andrew.flores@alpineconstruction.com,1986-07-13,2021-04-28,2021-04-28,,56TRD2,Journeyman Technician,TRD,RFT,T,Terminated,ALPNC,119,20,101102,"Flores, Jacob",jacob.flores@northernpipeline.com,101453_ALPNC,EE101453_CO004,1.0,2025-05-10
101454,EE101454,CO001,Catherine,Catherine,Shah,catherine.shah@northernpipeline.com,1962-07-05,2021-04-28,2021-04-28,,42SAL2,Account Executive,SALES,RFT,T,Terminated,NRTHP,118,230,100254,"Fischer, Jessica",jessica.fischer@westmarkmanufacturing.com,101454_NRTHP,EE101454_CO001,1.0,2022-06-03
101455,EE101455,CO001,Jose,Jose,Schneider,jose.schneider@northernpipeline.com,1984-02-19,2021-04-30,2021-04-30,,48OPS1,Operations Assistant,OPS,RFT,T,Terminated,NRTHP,117,240,102886,"Campbell, Ahmed",ahmed.campbell@prairieresources.ca,101455_NRTHP,EE101455_CO001,1.0,2023-03-18
